201398	1815	83	0.0415328	0.0544426	1	1	1	1	1	0	0	0	0	0	0	0	0	0	10926.52	26173.47	10100	14406.23	18536.59	0	0	0	0	0	0	0	0	1	2070.575	4554.184	5175	5873.826	1668.293	250	0	0	0	0	0	0	0	1	2070.575	3654.764	4152.975	4713.784	1338.816	200.6267	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	83	85	88	90	92	94	96	0	0	0	0	0	0	0
208530	1732	78	0.9697961	0.9710691	1	1	1	1	0	0	0	0	0	0	0	0	0	0	414115	1497123	165200	0	0	0	0	0	0	0	0	1	1	1	0	808.3156	250	30652.25	148118.9	0	0	1	0	0	0	0	1	1	0	629.9104	194.822	23886.92	115427.3	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	77	79	81	83	85	87	89	0	0	0	0	0	0	0
208260	1962	88	0.3237411	0.3611537	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5234.694	0	0	0	0	0	0	0	0	1	1	1	1	250	250	0	0	250	0	0	0	0	1	1	0	1	1	250	250	0	0	250	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	86	88	91	93	95	97	99	0	0	0	0	0	0	0
207182	4547	78	0.6125752	0.6374874	1	1	1	1	1	1	1	0	0	0	0	0	0	0	28627.47	0	23200	0	8341.464	0	69002.4	0	1	0	1	0	1	0	327.7955	0	360	0	620.9756	0	492.8743	0	1	0	1	0	1	0	327.7955	0	280.5435	0	483.9186	0	384.0907	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	77	79	81	83	85	87	89	0	0	0	0	0	0	0
204069	866	78	0.9638742	0.965546	1	1	1	0	0	0	0	0	0	0	0	0	0	0	320147	465887.8	518000	0	0	0	0	0	0	0	0	1	1	1	273.1629	873.7493	250	959.7755	0	0	0	0	0	0	0	1	1	1	273.1629	680.902	194.8219	747.9409	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	79	81	83	85	87	89	91	0	0	0	0	0	0	0
206085	3365	88	0.7770018	0.7935826	1	1	1	1	1	0	0	0	0	0	0	0	0	0	430504.8	1766108	390000	336881.2	249780.5	0	0	0	0	0	0	0	1	1	1127.617	1782.937	1455	575.8653	20894.44	8850.026	0	0	0	0	0	0	0	1	1127.617	1782.937	1455	575.8652	20894.43	8850.027	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	87	89	91	93	96	98	100	0	0	0	0	0	0	0
208446	4575	73	0.919227	0.9247359	1	1	1	1	1	0	0	0	0	0	0	0	0	0	33904.98	0	19600	18235.73	1900	0	0	0	1	0	0	0	1	0	250	0	250	250	250	0	250	0	1	0	0	0	1	0	250	0	158.5021	158.5021	158.5021	0	158.5021	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	70	72	75	77	79	81	83	0	0	0	0	0	0	0
200409	3853	78	0.99108	0.9910139	1	1	1	1	0	0	0	0	0	0	0	0	0	0	81839.62	1046.939	24000	37143.31	0	0	0	0	0	0	0	0	1	1	1420.447	250	0	250	250	0	0	0	0	1	0	0	1	1	1420.447	194.822	0	194.822	194.822	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	75	77	80	82	84	86	88	0	0	0	0	0	0	0
206388	2554	78	0.5308068	0.5584974	1	1	0	0	0	0	0	0	0	0	0	0	0	0	874.1214	96108.98	0	0	0	0	0	0	0	0	1	1	1	1	1534.083	1218.637	1620	0	0	0	0	0	0	0	1	1	1	1	1534.083	949.6685	1262.446	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	79	81	84	86	88	90	92	0	0	0	0	0	0	0
201076	3363	78	0.6361994	0.6596239	1	1	1	1	1	0	0	0	0	0	0	0	0	0	408093.1	233467.3	392000	262018.7	603840.1	0	0	0	0	0	0	0	1	1	1748.243	1397.663	1650	1478.054	34033.17	3024.935	0	0	0	0	0	0	0	1	1748.243	1089.181	1285.824	1151.829	26521.62	2357.293	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	78	80	82	84	87	89	91	0	0	0	0	0	0	0
